Id. Interno;Act;Syn;Código;Descripción;Medida;U. Venta;Color;I.V.A.;Non.;Prec. Final;Cal.;MxC ;Agr.;Cod.Art.Prov;Grupo;Línea;Marca;Coleccion;Proveedor;U. Compra;P. Lista;Costo Fin;Pei;Emb.;CxPall.;MxPall.;Cod. Barra;Observacion
2060401;1;;BAT002         ;Atamisque Cabernet Sauvignon Atamisque;;Generica;;IVA 21%;$   ;52.895,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;;;0,000;0,000;;;0;0,000;;;
2060701;1;;BAT005         ;Atamisque Chardonnay Atamisque;;Generica;;IVA 21%;$   ;52.895,00;;0,000;;;Vino Blanco;Chardonnay;;;;;0,000;0,000;;;0;0,000;;;
2060301;1;;BAT001         ;Atamisque Malbec Atamisque;;Generica;;IVA 21%;$   ;52.895,00;;0,000;;;Vino Tinto;Malbec;;;;;0,000;0,000;;;0;0,000;;;
2060501;1;;BAT003         ;Atamisque Petit Verdot Atamisque;;Generica;;IVA 21%;$   ;52.985,00;;0,000;;;Vino Tinto;Petit Verdot;;;;;0,000;0,000;;;0;0,000;;;
1289101;1;;AÑ34111        ;Atemporal Blend 2009;;Generica;;IVA 21%;$   ;2.800,00;;0,000;;;Vino Tinto;Blend;;;La Casa del Rey S.A. - Lutecia S.A. ;;0,000;1400,000;;;0;0,000;;;
1289201;1;;AÑ34112        ;Atemporal Blend 2012;;Generica;;IVA 21%;$   ;1.219,99;;0,000;;;Vino Tinto;Blend;;;La Casa del Rey S.A. - Lutecia S.A. ;;0,000;610,000;;;0;0,000;;;
1290001;1;;AÑ34113        ;Atemporal Blend 2015;;Generica;;IVA 21%;$   ;800,00;;0,000;;;Vino Tinto;Blend;;;La Casa del Rey S.A. - Lutecia S.A. ;;0,000;400,000;;;0;0,000;;;
1289001;1;;AÑ3438         ;Atemporal Extra Brut Rose 2010 ;;Generica;;IVA 21%;$   ;2.450,00;;0,000;;;Vino Espumoso;Extra Brut;;;La Casa del Rey S.A. - Lutecia S.A. ;;0,000;1225,000;;;0;0,000;;;
1346901;1;;JOV08          ;Atlantico Spritz;;Generica;;IVA 21%;$   ;400,00;;0,000;;;Aperitivos;Aperitivos;;;;;0,000;287,000;;;0;0,000;;;
301;1;;301            ;Avena Araucal Blend;;Generica;;IVA 21%;$   ;1,00;;0,000;;;Vino Tinto;Blend;;;Atilio Avena e Hijos S.A. - Atilio Avena e Hijos S.A. ;;0,000;0,000;;;0;0,000;;;
310;1;;310            ;Avena Shiraz Rose;;Generica;;IVA 21%;$   ;1,00;;0,000;;;Vino Rosado;Merlot;;;Atilio Avena e Hijos S.A. - Atilio Avena e Hijos S.A. ;;0,000;0,000;;;0;0,000;;;
2030501;1;;9109           ;Bad Brother Facón Bonarda A. Lanús;;Generica;;IVA 21%;$   ;53.800,00;;0,000;;;Vino Tinto;Bonarda;;;Guido Bilotta - Selectos de Baco ;;1487,603;5335,000;;;0;0,000;;;
1253001;1;;9103           ;Bad Brother Facón Malbec A. Lanús;;Generica;;IVA 21%;$   ;53.800,00;;0,000;;;Vino Tinto;Tinto;;;Guido Bilotta - Selectos de Baco ;;512,490;4600,000;;;0;0,000;;;
2030601;1;;9110           ;Bad Brother Facón P. Verdot A. Lanús;;Generica;;IVA 21%;$   ;53.800,00;;0,000;;;Vino Tinto;Petit Verdot;;;Guido Bilotta - Selectos de Baco ;;1487,603;5335,000;;;0;0,000;;;
2030401;1;;9107           ;Bad Brother Facón Syrah A. Lanús;;Generica;;IVA 21%;$   ;53.800,00;;0,000;;;Vino Tinto;Syrah;;;Guido Bilotta - Selectos de Baco ;;1487,603;5335,000;;;0;0,000;;;
1253201;1;;9105           ;Bad Brothers Tovio A. Lanús;;Generica;;IVA 21%;$   ;15.800,00;;0,000;;;Vino Blanco;Blend;;;Guido Bilotta - Selectos de Baco ;;206,620;1525,000;;;0;0,000;;;
1346301;1;;JOV02          ;Balestrini Negroni;;Generica;;IVA 21%;$   ;400,00;;0,000;;;Aperitivos;Aperitivos;;;;;0,000;287,000;;;0;0,000;;;
2030301;1;;10841          ;Ballantines 7 Years Bourbon Finish ;;Generica;;IVA 21%;$   ;40.000,00;;0,000;;;Destilados;Whiskies;;;Distribución y Profesionalismo S.A. - Distribuidora Integral ;;2158,640;2611,000;;;0;0,000;;;
2044001;1;;BAR            ;Bar;;Generica;;IVA 21%;$   ;6.300,00;;0,000;;;Generico;Generico;;;;;0,000;1000,000;;;0;0,000;;;
1277601;1;;P0003          ;Barilla Farfalle;;Generica;;IVA 21%;$   ;325,01;;0,000;;;Generico;Generico;;;Gestión Morris S.R.L - ;;0,000;198,000;;;0;0,000;;;
1277701;1;;P0004          ;Barilla Fusille;;Generica;;IVA 21%;$   ;325,01;;0,000;;;Generico;Generico;;;Gestión Morris S.R.L - ;;0,000;198,000;;;0;0,000;;;
1278201;1;;P0005          ;Barilla Lasagne;;Generica;;IVA 21%;$   ;380,00;;0,000;;;Generico;Generico;;;Gestión Morris S.R.L - ;;0,000;210,000;;;0;0,000;;;
1277501;1;;P0002          ;Barilla Penne Rigate;;Generica;;IVA 21%;$   ;325,01;;0,000;;;Generico;Generico;;;Gestión Morris S.R.L - ;;0,000;198,000;;;0;0,000;;;
1302501;1;;P0006          ;Barilla Tortiglione;;Generica;;IVA 21%;$   ;325,01;;0,000;;;Generico;Generico;;;Gestión Morris S.R.L - ;;0,000;197,000;;;0;0,000;;;
2077701;1;;50153          ;Bariloche Almendras Chocolate;;Generica;;IVA 21%;$   ;19.700,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2077501;1;;50151          ;Bariloche Almendras Chocolate Bitter;;Generica;;IVA 21%;$   ;19.700,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2078101;1;;50157          ;Bariloche Almendras Leche;;Generica;;IVA 21%;$   ;6.840,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2078001;1;;50156          ;Bariloche Arandanos Duo;;Generica;;IVA 21%;$   ;8.280,01;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2077801;1;;50154          ;Bariloche Avellanas Chocolate Bitter;;Generica;;IVA 21%;$   ;19.700,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2078401;1;;50160          ;Bariloche Avellanas Leche 100 Grs;;Generica;;IVA 21%;$   ;6.840,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2078301;1;;50159          ;Bariloche Cereal Chocolate 100 Grs;;Generica;;IVA 21%;$   ;4.840,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
1257401;1;;50706          ;Bariloche Garrapiñada Almendra;;Generica;;IVA 21%;$   ;5.260,00;;0,000;;;Generico;Generico;;;Emiliano E. Hernandez - Regosto Delicatessen ;;0,000;84,000;;;0;0,000;;;
2078201;1;;50158          ;Bariloche Pasas Chocolate 100 Grs;;Generica;;IVA 21%;$   ;4.650,01;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2069301;1;;50113          ;Bariloche Peladilla Almendra;;Generica;;IVA 21%;$   ;5.000,00;;0,000;;;Generico;Generico;;;Productos Bariloche S.A. - Chocolates Bariloche ;;1,000;0,000;;;0;0,000;;;
2069401;1;;50116          ;Bariloche Pistachio Chocolate;;Generica;;IVA 21%;$   ;8.300,00;;0,000;;;Generico;Generico;;;Productos Bariloche S.A. - Chocolates Bariloche ;;1,000;0,000;;;0;0,000;;;
2077901;1;;50155          ;Bariloche Pistachos Chocolate Leche;;Generica;;IVA 21%;$   ;22.530,01;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2069201;1;;50110          ;Bariloche Praline Crema Catalana;;Generica;;IVA 21%;$   ;16.344,99;;0,000;;;Generico;Generico;;;Productos Bariloche S.A. - Chocolates Bariloche ;;1,000;0,000;;;0;0,000;;;
2069001;1;;50102          ;Bariloche Praline Limón Al Merengue;;Generica;;IVA 21%;$   ;16.344,99;;0,000;;;Generico;Generico;;;Productos Bariloche S.A. - Chocolates Bariloche ;;1,000;0,000;;;0;0,000;;;
2077601;1;;50152          ;Bariloche Praline Pistacho;;Generica;;IVA 21%;$   ;18.000,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2068901;1;;50108          ;Bariloche Pranline Choco Almendras;;Generica;;IVA 21%;$   ;16.344,99;;0,000;;;Generico;Generico;;;Productos Bariloche S.A. - Chocolates Bariloche ;;1,000;0,000;;;0;0,000;;;
2069101;1;;50109          ;Bariloche Turron 3 Chocolates;;Generica;;IVA 21%;$   ;13.700,00;;0,000;;;Generico;Generico;;;Productos Bariloche S.A. - Chocolates Bariloche ;;1,000;0,000;;;0;0,000;;;
2017401;1;;50150          ;Bariloche Turron Blanco Almendras 90 Grs;;Generica;;IVA 21%;$   ;4.199,99;;0,000;;;Generico;Generico;;;;;0,000;227,000;;;0;0,000;;;
2058901;1;;50142          ;Bariloche Turron Duro Almendra Alicante 100 Grs;;Generica;;IVA 21%;$   ;7.600,00;;0,000;;;Generico;Generico;;Vinos;Productos Bariloche S.A. - Chocolates Bariloche ;;1,000;0,000;;;0;0,000;;;
1204;1;;1204           ;Barrandica Blend;;Generica;;IVA 21%;$   ;59,00;;0,000;;;Vino Tinto;Blend;;;Dulmes - Dulmes ;;0,000;0,000;;;0;0,000;;;
1206;1;;1206           ;Barrandica Malbec;;Generica;;IVA 21%;$   ;65,00;;0,000;;;Vino Tinto;Malbec;;;Dulmes - Dulmes ;;0,000;0,000;;;0;0,000;;;
1287401;1;;1331           ;Be My Hippie Love Tinto;;Generica;;IVA 21%;$   ;10.300,00;;0,000;;;Vino Rosado;Merlot;;;Nakbe S.A. - Ernesto Catena ;;2494,625;300,000;;;0;0,000;;;
2033801;1;;10853          ;Beefeater Blood Orange 700cc;;Generica;;IVA 21%;$   ;30.008,00;;0,000;;;Destilados;Gin;;;Distribución y Profesionalismo S.A. - Distribuidora Integral ;;0,000;5000,000;;;0;0,000;;;
1285201;1;;AÑ6343         ;Begani Special Blend 2012;;Generica;;IVA 21%;$   ;730,01;;0,000;;;Vino Tinto;Blend;;;Montana Consultores S.R.L. - ;;0,000;365,000;;;0;0,000;;;
2048201;1;;8770           ;Belladona Dry Gin Andina;;Generica;;IVA 21%;$   ;37.500,01;;0,000;;;Destilados;Gin;;;Ley Seca S.A. - LEY SECA S.A. ;;2818,182;2950,000;;;0;0,000;;;
3703;1;;3703           ;Benjamin  Tempranillo;;Generica;;IVA 21%;$   ;29,00;;0,000;;;Vino Tinto;Tempranillo;;;Molinos Rio de la Plata S.A. - Molinos Rio de la Plata S.A. ;;0,000;0,000;;;0;0,000;;;
3704;1;;3704           ;Benjamin Naturaleza;;Generica;;IVA 21%;$   ;32,00;;0,000;;;Vino Tinto;Blend;;;Molinos Rio de la Plata S.A. - Molinos Rio de la Plata S.A. ;;0,000;0,000;;;0;0,000;;;
3705;1;;3705           ;Benjamin Naturaleza;;Generica;;IVA 21%;$   ;32,00;;0,000;;;Vino Tinto;Blend;;;Molinos Rio de la Plata S.A. - Molinos Rio de la Plata S.A. ;;0,000;0,000;;;0;0,000;;;
2014701;1;;5645           ;Benmarco Cabernet Franc Susana Balbo;;Generica;;IVA 21%;$   ;10.435,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Consultora Umami SRL - Umami ;;0,000;2600,000;;;0;0,000;;;
2014601;1;;5644           ;Benmarco Expresivo Blend Susana Balbo;;Generica;;IVA 21%;$   ;9.438,00;;0,000;;;Vino Tinto;Blend;;;Consultora Umami SRL - Umami ;;0,000;5000,000;;;0;0,000;;;
1162301;1;;5648           ;Benmarco Sin Limites Malbec Susana Balbo;;Generica;;IVA 21%;$   ;6.351,00;;0,000;;;Vino Tinto;Malbec;;;Consultora Umami SRL - Umami ;;1023,470;3200,000;;;0;0,000;;;
1140801;1;;6601           ;Bestial Malbec Maal;;Generica;;IVA 21%;$   ;14.900,00;;0,000;;;Vino Tinto;Malbec;;;Maal S.A. - ;;1209,090;7000,000;;;0;0,000;;;
2070201;1;;BIA006         ;Bianchi Cuarta Generación Malbec;;Generica;;IVA 21%;$   ;45.899,99;;0,000;;;Vino Tinto;Tinto;;;;;0,000;0,000;;;0;0,000;;;
2070401;1;;BIA021         ;Bianchi Extra Brut;;Generica;;IVA 21%;$   ;7.800,00;;0,000;;;Vino Espumoso;Extra Brut;;;;;0,000;0,000;;;0;0,000;;;
2034401;1;;4752           ;Bib Partridge Malbec Las Perdices;;Generica;;IVA 21%;$   ;29.930,00;;0,000;;;Vino Tinto;Malbec;;;Consultora Umami SRL - Umami ;;2499,173;2300,000;;;0;0,000;;;
2023801;1;;4234           ;Bib Piedra Negra Malbec Organic;;Generica;;IVA 21%;$   ;30.500,00;;0,000;;;Vino Tinto;Malbec;;;Cordon del Plata Distribuciones S.R.L. - ;;0,000;3100,000;;;0;0,000;;;
2018501;1;;4232           ;Bib Piedra Negra Pinot Gris Organic;;Generica;;IVA 21%;$   ;30.500,00;;0,000;;;Vino Blanco;Pinot Grigio;;;Cordon del Plata Distribuciones S.R.L. - ;;0,000;3100,000;;;0;0,000;;;
2031601;1;;4235           ;Bib Piedra Negra Reserva Malbec ;;Generica;;IVA 21%;$   ;16.000,00;;0,000;;;Vino Tinto;Malbec;;;Cordon del Plata Distribuciones S.R.L. - ;;3856,750;5000,000;;;0;0,000;;;
2024201;1;;10140          ;Bib Principe de Los Apostoles 10 Lts;;Generica;;IVA 21%;$   ;48.360,00;;0,000;;;Destilados;Gin;;;Mitre Fortin - ;;8230,000;30700,000;;;0;0,000;;;
2018601;1;;4233           ;Bib Vuela Pinot Gris Rosado Piedra Negra;;Generica;;IVA 21%;$   ;25.000,00;;0,000;;;Vino Rosado;Merlot;;;Cordon del Plata Distribuciones S.R.L. - ;;0,000;3100,000;;;0;0,000;;;
1320401;1;;6603           ;Biolento Malbec Maal;;Generica;;IVA 21%;$   ;5.400,00;;0,000;;;Vino Tinto;Malbec;;;Maal S.A. - ;;785,124;2500,000;;;0;0,000;;;
2052101;1;;12202          ;Bira Bin Otto;;Generica;;IVA 21%;$   ;62.000,00;;0,000;;;Vino Tinto;Blend;;;;;0,000;9000,000;;;0;0,000;;;
2049701;1;;12204          ;Bira Brunetto;;Generica;;IVA 21%;$   ;27.000,00;;0,000;;;Vino Tinto;Blend;;Vinos;Bi Vini S.A.S - Bira Wines ;;2727,273;3700,000;;;0;0,000;;;
2053701;1;;12207          ;Bira Malvasía;;Generica;;IVA 21%;$   ;22.000,00;;0,000;;;Vino Blanco;Fiano;;Vinos;Bi Vini S.A.S - Bira Wines ;;0,000;4250,000;;;0;0,000;;;
2049601;1;;12206          ;Bira Rosso D´Uco ;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Tinto;Blend;;Vinos;Bi Vini S.A.S - Bira Wines ;;1735,500;2500,000;;;0;0,000;;;
2049501;1;;12205          ;Bira Tanito;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Tinto;Blend;;Vinos;Bi Vini S.A.S - Bira Wines ;;1735,536;2250,000;;;0;0,000;;;
2052001;1;;12203          ;Bira Tano;;Generica;;IVA 21%;$   ;47.000,01;;0,000;;;Vino Tardio;Blend;;;Bi Vini S.A.S - Bira Wines ;;1,000;7500,000;;;0;0,000;;;
1280101;1;;10711          ;Bitter Angostura;;Generica;;IVA 21%;$   ;2.300,00;;0,000;;;Destilados;Tequila;;;Bodega Tres Blasones S.A. - ;;0,000;1100,000;;;0;0,000;;;
1320301;1;;6604           ;Biutiful Malbec Maal;;Generica;;IVA 21%;$   ;4.000,01;;0,000;;;Vino Tinto;Malbec;;;Maal S.A. - ;;700,000;2000,000;;;0;0,000;;;
2044601;1;;6390           ;Bizzotto Reserva Blend;;Generica;;IVA 21%;$   ;10.650,00;;0,000;;;Vino Tinto;Blend;;;Montana Consultores S.R.L. - ;;3300,000;3300,000;;;0;0,000;;;
2044501;1;;6399           ;Bizzotto Reserva Malbec;;Generica;;IVA 21%;$   ;8.712,00;;0,000;;;Vino Tinto;Malbec;;;Montana Consultores S.R.L. - ;;2500,000;2500,000;;;0;0,000;;;
2030801;1;;6391           ;Bizzotto Rosé Malbec-C. Franc;;Generica;;IVA 21%;$   ;5.324,00;;0,000;;;Vino Tinto;Rosado;;;Montana Consultores S.R.L. - ;;1104,133;2500,000;;;0;0,000;;;
1195101;1;;6936           ;Blanchard y Lurton 2016;;Generica;;IVA 21%;$   ;1.200,01;;0,000;;;Vino Blanco;Blend;;;Helenica Group S.A. - ;;0,000;441,000;;;0;0,000;;;
1231601;1;;6937           ;Blanchard y Lurton Les Fous;;Generica;;IVA 21%;$   ;396,00;;0,000;;;Vino Blanco;Blend;;;Helenica Group S.A. - ;;0,000;156,000;;;0;0,000;;;
1267901;1;;9901           ;Bo Bó Blend Trapezio;;Generica;;IVA 21%;$   ;10.800,00;;0,000;;;Vino Tinto;Blend;;;Finca La Promesa S.A. - Finca La Promesa S.A. ;;1136,364;2244,000;;;0;0,000;;;
3103;1;;3103           ;Bodegas Lopez  Blanco;;Generica;;IVA 21%;$   ;18,00;;0,000;;;Vino Blanco;Blend;;;Lopez - Lopez ;;0,000;0,000;;;0;0,000;;;
3102;1;;3102           ;Bodegas Lopez Cabernet Sauvignon;;Generica;;IVA 21%;$   ;24,01;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Lopez - Lopez ;;0,000;0,000;;;0;0,000;;;
3101;1;;3101           ;Bodegas Lopez Malbec;;Generica;;IVA 21%;$   ;24,01;;0,000;;;Vino Tinto;Malbec;;;Lopez - Lopez ;;0,000;0,000;;;0;0,000;;;
2036801;1;;3108           ;Bodegas Lopez Montchenot 15 Años;;Generica;;IVA 21%;$   ;18.923,00;;0,000;;;Vino Tinto;Tinto;;;Lopez - Lopez ;;0,000;7500,000;;;0;0,000;;;
1115401;1;;10833          ;Bols Vodka Frutilla;;Generica;;IVA 21%;$   ;32,00;;0,000;;;Destilados;Vodka;;;Bouchee Bebidas S.R.L. - Bouchee ;;18,180;0,000;;;0;0,000;;;
2015801;1;;9164           ;Bonomo Montiel Pinot Noir Brut Nature;;Generica;;IVA 21%;$   ;3.000,00;;0,000;;;Vino Espumoso;Extra Brut;;;Guido Bilotta - Selectos de Baco ;;0,000;1500,000;;;0;0,000;;;
2029901;1;;BOTELLA GPDLA  ;Botella Pdla Serigrafiada;;Generica;;IVA 21%;$   ;1,00;;0,000;;;Generico;Generico;;;Mitre Fortin - ;;0,000;0,000;;;0;0,000;;;
10607;1;;10607          ;Branca Lts.;;Generica;;IVA 21%;$   ;0,00;;0,000;;;Fernet;Fernet;;;DANODIS S.A. - ;;1126,298;0,000;;;0;0,000;;;
2044701;1;;9226           ;Bressano Aceite de Oliva ;;Generica;;IVA 21%;$   ;6.300,00;;0,000;;;Generico;Generico;;;Aitor Ider Balbo S.A.A.C.I. - ;;0,000;3150,000;;;0;0,000;;;
2028101;1;;9223           ;Bressano Malbec Falasco ;;Generica;;IVA 21%;$   ;35.000,00;;0,000;;;Vino Tinto;Malbec;;;Aitor Ider Balbo S.A.A.C.I. - ;;2875,000;7000,750;;;0;0,000;;;
2043401;1;;7225           ;Bressia Sauvignon Blanc ;;Generica;;IVA 21%;$   ;2.100,00;;0,000;;;Vino Blanco;Sauvignon Blanc;;;Alto Valor S.A - Mercados Regionales ;;1735,537;1050,000;;;0;0,000;;;
1299301;1;;BRINDIS        ;Brindis Fin de Año;;Generica;;IVA 21%;$   ;0,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
2018901;1;;TON20          ;Britvic Ginger 150ml;;Generica;;IVA 21%;$   ;180,00;;0,000;;;Aperitivos;Aperitivos;;;Goodies S.A. - Goodies S.A. ;;0,000;0,000;;;0;0,000;;;
1299501;1;;CM005          ;Budin Granizado;;Generica;;IVA 21%;$   ;200,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
1299601;1;;CM006          ;Budin Hamburgues;;Generica;;IVA 21%;$   ;270,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
1278101;1;;10291          ;Buenos Aires Gin;;Generica;;IVA 21%;$   ;1.120,00;;0,000;;;Destilados;Gin;;;Grisolia Oscar - ;;578,510;700,000;;;0;0,000;;;
1165901;1;;4814           ;Buenos Hnos. Blend G. Riili;;Generica;;IVA 21%;$   ;20.400,00;;0,000;;;Vino Tinto;Blend;;;Experiencia Fatuvi Uco S.A. - Gimenez Riili ;;0,000;1730,000;;;0;0,000;;;
2032901;1;;4801           ;Buenos Hnos. Cabernet Franc G. Riili;;Generica;;IVA 21%;$   ;20.400,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Experiencia Fatuvi Uco S.A. - Gimenez Riili ;;0,000;1730,000;;;0;0,000;;;
2033001;1;;4800           ;Buenos Hnos. Dulce Natural G. Riili;;Generica;;IVA 21%;$   ;20.400,00;;0,000;;;Vino Espumoso;Brut Nature;;;Experiencia Fatuvi Uco S.A. - Gimenez Riili ;;0,000;1730,000;;;0;0,000;;;
2016701;1;;7061           ;Buffalo Trace;;Generica;;IVA 21%;$   ;6.500,00;;0,000;;;Destilados;Bourbon;;;Bodega Tres Blasones S.A. - ;;0,000;2500,000;;;0;0,000;;;
1336601;1;;58             ;Burman Apple 500 Cc.;;Generica;;IVA 21%;$   ;7.900,01;;0,000;;;Vino Sidra;Sidra;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;300,000;;;0;0,000;;;
1263001;1;;4987           ;C.A.T Cabernet Franc;;Generica;;IVA 21%;$   ;720,00;;0,000;;;Vino Tinto;Cabernet Franc;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;360,000;;;0;0,000;;;
1262801;1;;4985           ;C.A.T Malbec Chacayes;;Generica;;IVA 21%;$   ;720,00;;0,000;;;Vino Tinto;Malbec;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;360,000;;;0;0,000;;;
1262901;1;;4986           ;C.A.T Malbec Las Pintadas;;Generica;;IVA 21%;$   ;850,00;;0,000;;;Vino Tinto;Malbec;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;425,000;;;0;0,000;;;
1263101;1;;4988           ;C.A.T Petit Verdot;;Generica;;IVA 21%;$   ;720,00;;0,000;;;Vino Tinto;Petit Verdot;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;360,000;;;0;0,000;;;
2015201;1;;10031          ;Caballo Criollo London Dry Gin;;Generica;;IVA 21%;$   ;16.800,00;;0,000;;;Destilados;Gin;;;;;0,000;0,000;;;0;0,000;;;
2021801;1;;CA004          ;Caelum Clasico Cabernet Sauvignon;;Generica;;IVA 21%;$   ;1.600,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Gea Vinos - Gea Vinos ;;776,860;600,000;;;0;0,000;;;
2021601;1;;CA002          ;Caelum Clasico Chardonnay;;Generica;;IVA 21%;$   ;1.200,01;;0,000;;;Vino Blanco;Chardonnay;;;Gea Vinos - Gea Vinos ;;0,000;600,000;;;0;0,000;;;
2021701;1;;CA003          ;Caelum Clasico Malbec;;Generica;;IVA 21%;$   ;1.600,00;;0,000;;;Vino Tinto;Malbec;;;Gea Vinos - Gea Vinos ;;776,860;600,000;;;0;0,000;;;
2021501;1;;CA001          ;Caelum Clasico Rosado;;Generica;;IVA 21%;$   ;1.200,01;;0,000;;;Vino Rosado;Blend;;;Gea Vinos - Gea Vinos ;;0,000;600,000;;;0;0,000;;;
2022401;1;;CA024          ;Caelum Gran Reserva Blend;;Generica;;IVA 21%;$   ;4.650,01;;0,000;;;Vino Tinto;Blend;;;Gea Vinos - Gea Vinos ;;0,000;2400,000;;;0;0,000;;;
2022301;1;;CA023          ;Caelum Gran Reserva Cabernet Sauvignon;;Generica;;IVA 21%;$   ;4.700,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Gea Vinos - Gea Vinos ;;1859,500;1900,000;;;0;0,000;;;
2021301;1;;CA020          ;Caelum Gran Reserva Fiano;;Generica;;IVA 21%;$   ;2.750,00;;0,000;;;Vino Blanco;Fiano;;;Gea Vinos - Gea Vinos ;;1363,640;1400,000;;;0;0,000;;;
2022201;1;;CA022          ;Caelum Gran Reserva Malbec;;Generica;;IVA 21%;$   ;3.650,00;;0,000;;;Vino Tinto;Malbec;;;Gea Vinos - Gea Vinos ;;0,000;1900,000;;;0;0,000;;;
2022101;1;;CA021          ;Caelum Gran Reserva Pinot Noir;;Generica;;IVA 21%;$   ;3.650,00;;0,000;;;Vino Tinto;Pinot Noir;;;Gea Vinos - Gea Vinos ;;1363,640;1800,000;;;0;0,000;;;
2021401;1;;CA010          ;Caelum Reserva Blend Blanco;;Generica;;IVA 21%;$   ;1.950,00;;0,000;;;Vino Blanco;Blend;;;Gea Vinos - Gea Vinos ;;785,120;800,000;;;0;0,000;;;
2022001;1;;CA012          ;Caelum Reserva Cabernet Sauvignon;;Generica;;IVA 21%;$   ;1.900,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Gea Vinos - Gea Vinos ;;1033,060;950,000;;;0;0,000;;;
2021901;1;;CA011          ;Caelum Reserva Malbec;;Generica;;IVA 21%;$   ;1.900,00;;0,000;;;Vino Tinto;Malbec;;;Gea Vinos - Gea Vinos ;;1363,640;950,000;;;0;0,000;;;
2017901;1;;BOX6           ;Caja X 6;;Generica;;IVA 21%;$   ;125,01;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
1212001;1;;415            ;Caligiore Cosecha Tardía;;Generica;;IVA 21%;$   ;500,00;;0,000;;;Vino Tardio;Sauvignon Blanc;;;Anibal Cesar Rios - ;;0,000;300,000;;;0;0,000;;;
2055201;1;;1359           ;Callejón Del Crimen Cab Franc;;Generica;;IVA 21%;$   ;15.900,01;;0,000;;;Vino Tinto;Cabernet Franc;;Vinos;;;0,000;2400,000;;;0;0,000;;;
2061701;1;;1361           ;Callejón Del Crimen Gran R Ancellotta;;Generica;;IVA 21%;$   ;18.900,01;;0,000;;;Vino Tinto;Petit Verdot;;;Bodega Tres Blasones S.A. - ;;0,000;0,000;;;0;0,000;;;
2055301;1;;1360           ;Callejón Rva Rosé Sangiovese;;Generica;;IVA 21%;$   ;7.500,00;;0,000;;;Vino Rosado;Pinot Gris;;Vinos;;;0,000;0,000;;;0;0,000;;;
3209;1;;3209           ;Callia Chardonnay;;Generica;;IVA 21%;$   ;23,00;;0,000;;;Vino Blanco;Chardonnay;;;Loydis S.A. - Loydis S.A. ;;0,000;0,000;;;0;0,000;;;
3210;1;;3210           ;Callia Magna Syrah;;Generica;;IVA 21%;$   ;1,00;;0,000;;;Vino Tinto;Syrah;;;Loydis S.A. - Loydis S.A. ;;0,000;0,000;;;0;0,000;;;
3211;1;;3211           ;Callia Magna Tannat;;Generica;;IVA 21%;$   ;42,00;;0,000;;;Vino Tinto;Tannat;;;Loydis S.A. - Loydis S.A. ;;0,000;0,000;;;0;0,000;;;
3208;1;;3208           ;Callia Syrah Bonarda;;Generica;;IVA 21%;$   ;1,00;;0,000;;;Vino Tinto;Blend;;;Loydis S.A. - Loydis S.A. ;;0,000;0,000;;;0;0,000;;;
1316901;1;;68             ;Canadian Club;;Generica;;IVA 21%;$   ;4.500,00;;0,000;;;Destilados;Whiskies;;;;;0,000;0,000;;;0;0,000;;;
1086001;1;;2925           ;Canale Estuche Estate;;Generica;;IVA 21%;$   ;80,01;;0,000;;;Vino Estuche;Estuche Vino;;;Humberto Canale - Humberto Canale ;;0,000;0,000;;;0;0,000;;;
